season,episodeNum,speaker,line
12,2,INTERIOR,VINCE’S HOTEL ROOM.  VINCE LOOKS AROUND THE CORNER INTO THE BATHROOM.  THE WATER IS STILL RUNNING BUT IT’S JUST HOT WATER. VINCE CHECKS HIS FACE TO FIND NO BLOOD.  THE ELECTRICITY CRACKLES AND LIGHTS BEGIN TO FLICKER.  VINCE MOVES TOWARDS THE LIVING ROOM AND TURNS THE LIGHTS ON AND OFF. THEY’VE STOPPED FLICKERING.  THUNDER CRASHES IN LOUDLY.  THE TV TURNS ON BUT JUST SHOWS STATIC.
12,2,FEMALE VOICE,Vince. Vince.
12,2,VINCE,"Hello, front desk? Hello?"
12,2,FEMALE VOICE,Vince. Vince.
12,2,FEMALE VOICE,Vince. Vince.
12,2,VINCE,No. Jen.
12,2,JEN,"Yes, Vince."
12,2,VINCE,How? Why?
12,2,JEN,I needed to say I'm sorry. Swallowing those pills was selfish.
12,2,VINCE,I've had to live all these years knowing how I treated you.
12,2,JEN,"At the time, leaving you seemed fair since you left me so many times."
12,2,VINCE,All I want is you.
12,2,JEN,"That can happen, Vince."
12,2,VINCE,What can happen?
12,2,JEN,You and me together.
12,2,VINCE,Are you a ghost?
12,2,JEN,No. I'm an angel.
12,2,VINCE,Those are real?
12,2,JEN,"Real and very powerful, Vince. I can take away your pain. Bring you peace. You only have to do one easy thing."
12,2,VINCE,What?
12,2,JEN,Will you invite me in?
12,2,VINCE,Yes.
12,2,INTERIOR,SCENE CHANGES TO ROWENA IN A ROOM LIGHT BY CANDLES.  SHE’S STANDING IN FRONT OF A TABLE WITH HER HANDS HOVERING ON THE SIDES OF A CRYSTAL BALL.
12,2,ROWENA,Ostende illum mihi quen quaero.
12,2,CROWLEY,What's the bloody hold-up? He's the one and only Satan in the phonebook.
12,2,ROWENA,"It's witchcraft, not Google Maps. And normally I'd have a piece of hair or a belonging to lock on to. You don't even know what he looks like!"
12,2,CROWLEY,He has an aura. Supreme evil. Lo on to that. Do I have to do everything?
12,2,ROWENA,I can't believe I'm once again down some dank hole seeking the devil! When does it end? It's exactly why I'm retiring to Boca Raton. With Ben.
12,2,CROWLEY,Ben? Who makes oatmeal look fascinating.
12,2,ROWENA,"He's successful, stable, and I'll outlive him."
12,2,CROWLEY,Lucifer?
12,2,ROWENA,I think so. Yes. I'll give you the location.
12,2,CROWLEY,"No, no, no. Not now. I just want to know who we're dealing with before we attack."
12,2,ROWENA,"By ""we,"" I presume you mean the Winchesters and their pet angel?"
12,2,CROWLEY,I don't need them. Just you.
12,2,CROWLEY,"Look, it's obvious. We got to put Lucifer back in the cage. You're the only one that can do it."
12,2,ROWENA,"Should've known. No, Fergus! I'll not be involved in that nonsense again!"
12,2,CROWLEY,"Maybe I should tell Ben about you. Maybe just kill him. Either way, it's bye-bye, Boca."
12,2,ROWENA,"You are a hateful snake. In any case, Lucifer can't be sent back to the cage while he's in a vessel."
12,2,CROWLEY,He won't be. Not by the time we're ready.
12,2,INTERIOR,IN THE CELLAR SAM HAS BEEN BLOODIED BY TONI’S KNIFE.  THE CAMERA PULLS BACK TO SHOW HIM ALONE IN THE CELLAR.
12,2,EXTERIOR,"DAY, OUTSIDE THE FARMHOUSE.  THE IMPALA PULLS UP.  CASTIEL IS LEANING AGAINST THE TRUCK.  DEAN AND MARY EXIT THE IMPALA AND WALK UP TO CASTIEL."
12,2,DEAN,Where's all this warding you mentioned?
12,2,CASTIEL,It's cloaked. It's very powerful. You brought your mother?
12,2,MARY,"Hello, Castiel. Yes, he did."
12,2,DEAN,You sure there's anyone inside?
12,2,CASTIEL,"No. The agent said the lease was handled long distance, but someone warded the house."
12,2,DEAN,I'm gonna go have a closer look.
12,2,DEAN,"Mom, I got this."
12,2,MARY,"You can keep me from driving, Dean. Not from hunting."
12,2,CASTIEL,I'm locked out by the warding. I could use the company.
12,2,DEAN,Thanks.
12,2,INTERIOR,HALLWAY OF VINCE’S HOTEL.  TOMMY KNOCKS ON THE DOOR.
12,2,TOMMY,"Dude, it's noon. Let me in. Whoa. Look at you."
12,2,TOMMY,"Pretty dressed up for rehearsal, don't you think?"
12,2,LUCIFER,Rehearsal.
12,2,TOMMY,"Brother, are you okay?"
12,2,LUCIFER,"Yeah, I just can't make it to rehearsal."
12,2,TOMMY,"Yeah, you got better plans?"
12,2,LUCIFER,I do.
12,2,TOMMY,"Vince, I'm serious."
12,2,VINCE,So am I.
12,2,TOMMY,"All right. Look, stop screwing around."
12,2,VINCE,I said I had plans.
12,2,EXTERIOR,"THE FARMHOUSE.  DEAN IS WALKING OUTSIDE AND HEARS A THUD IN THE DISTANCE.  HE GOES TO INVESTIGATE AND ENDS UP OUTSIDE THE CELLAR.  HE TRIES TO OPEN IT, LOOKS UP, AND STEPS ONTO A SYMBOL THAT BEGINS TO GLOW."
12,2,DEAN,Son of a bitch.
12,2,INTERIOR,"TONI OPENS THE DOOR TO THE CELLAR.  BREATHING HEAVILY, SAM LOOKS UP AT HER."
12,2,SAM,Screw yourself.
12,2,SAM,Dean.
12,2,TONI,"I'm as happy to see him as you are, 'cause while you may be able to withstand my snapping apart your body joint by joint, can you watch it happen to Dean?"
12,2,INTERIOR,SCREAMS ARE HEARD IN THE DISTANCE AS LUCIFER WALKS DOWN THE HALL.  HE ENTERS HELL’S THRONE ROOM TO SEE CROWLEY SITTING ON THE THRONE READING A COMIC BOOK.
12,2,LUCIFER,They told me you'd be here.
12,2,CROWLEY,Really?
12,2,LUCIFER,"Get off my furniture, squatter."
12,2,CROWLEY,"Lucifer. Wearing Vince Vincente, second-tier star. I would've thought Bieber was more your style."
12,2,LUCIFER,You're either mad or dim.
12,2,CROWLEY,"I have a proposal. I mean, why in Hell would you want to rule over a motley, witless crew of demons? God's on sabbatical again. You could reclaim Heaven. Now, that's real estate that's worth ruling. I can handle the branch office."
12,2,LUCIFER,"Hmm. Or...I could raise my hand, smite you into oblivion."
12,2,ROWENA,Manete. Manete. Manete. Manete. Manete. Manete. Manete.
12,2,CROWLEY,Problem?
12,2,ROWENA,Manete. Manete. Manete. Manete.
12,2,CROWLEY,"Mummy's little paralyzing spell. Trust me, it works."
12,2,LUCIFER,Trust me.
12,2,LUCIFER,Not for long.
12,2,CROWLEY,Oh...
12,2,CROWLEY,"Well, actually, it's top-shelf sulfuric acid. Harmless to you, I know, but to your vessel, not so much."
12,2,INTERIOR,"THE CELLAR, TONI LOOKS OVER HER TORTURE TOOLS AND PICKS UP BRASS KNUCKLES.  SHE WALKS OVER AND SLUGS DEAN."
12,2,TONI,"Passcodes, Sam. Not yet?"
12,2,TONI,Anything to add?
12,2,DEAN,"No. No, I just came by for some tea and a beating."
12,2,TONI,PUTS DOWN THE BRASS KNUCKLES AND PICKS UP A CUP OF TEA.
12,2,TONI,"Really? See, I thought you might be on for a little chat about your mate, Benjamin Lafitte. I'm sorry. You called him Benny. You know, the vampire whom you released from Purgatory and befriended. I see. Well... the English are nothing if not patient."
12,2,INTERIOR,"HELL, LUCIFER SCREAMS AS THE ACID DISSOLVES HIS FACE."
12,2,CROWLEY,"Now. His essence, send it back to the cage."
12,2,ROWENA,"Wah tay, fay roh lah!"
12,2,CROWLEY,Mother!
12,2,ROWENA,Manete! Manete! Manete!
12,2,CROWLEY,It's not working.
12,2,ROWENA,Manete! Manete!
12,2,LUCIFER,"Bad, bad Crowley."
12,2,ROWENA,Seriously?
12,2,LUCIFER,You spoil that boy.
12,2,INTERIOR,THE CELLAR.
12,2,SAM,Dean.
12,2,DEAN,Hey.
12,2,SAM,I thought you were dead.
12,2,DEAN,I'm not sure that I'm not.
12,2,SAM,So?
12,2,DEAN,"I'll tell you. I'll tell you everything, okay? First off, who's Angry Spice?"
12,2,SAM,"She, uh – she's – she's Men of Letters. Uh, British Men of Letters."
12,2,DEAN,Is that a thing? What the hell? Aren't we supposed to be on the same team?
12,2,DEAN,"Oh, God."
12,2,TONI,"Gentlemen. So, to recap – you live in the Men of Letters bunker, awash in the world's greatest collection of occult knowledge, and yet you know ""nothing."""
12,2,DEAN,Right. What a waste.
12,2,TONI,"It seems you apes have never read a single book. The Men of Letters has a long tradition of intellectual excellence. In London, we've undertaken exhaustive studies of even the most arcane topics."
12,2,TONI,"For example, parts of the body most sensitive to intense pain."
12,2,TONI,"The ear drum. Decaying tooth. Below the belt, of course. And my favorite – under the eyelid."
12,2,TONI,Did you know it's possible to die from pain?
12,2,MARY,Get away from my boys.
12,2,SAM,Mom?
12,2,DEAN,Yeah.
12,2,MARY,Drop it. Ground.
12,2,MARY,That's the ground.
12,2,DEAN,Holy crap.
12,2,TONI,Xi.
12,2,DEAN,Kill the spell now. I'm not kidding.
12,2,TONI,"Shoot me, and your mother has no chance."
12,2,TONI,The gun.
12,2,SAM,Dean!
12,2,DEAN,It's okay. She was using a Chinese mind-control technique. Hard to do when you're unconscious. Turns out this ape did read a book or two.
12,2,MICK,Well played.
12,2,MICK,"What you were told is basically true. We were keen on knowing about the two of you, seeing as you seem to be partially carrying on the Men of Letters' work here now that the American chapter is defunct."
12,2,DEAN,"So you sic your attack dog on us to what, say hi?"
12,2,MICK,"Well, part of our group suspect some kind of malfeasance amongst you American Hunters. No argument – Lady Bevell went too far. I deeply apologize."
12,2,SAM,Mm.
12,2,MICK,She'll face consequences in London.
12,2,DEAN,"I'll tell you what, why don't you take a walk, and she can face those consequences right here and now?"
12,2,MICK,"She's ours. We'll take care of her. Now, I'm here to extend an olive branch. We want to work with you."
12,2,SAM,"Let me ask you a question, uh, Mick is it? Why would we believe any of this?"
12,2,MICK,"Lads...if I wasn't sincere, if I meant you harm, there's a dozen ways I could've come in here and taken you all prisoner instead of being unarmed. Not to mention I powered down all the wardings in this shack so your attack dog could come in. I reckon you could finish me off without breaking a sweat. Am I right?"
12,2,CASTIEL,I don't sweat under any circumstances.
12,2,MICK,My number.
12,2,MICK,"Take your time, cool down, and just think it over. And what have you got to lose, except your worst nightmares?"
12,2,INTERIOR,BUNKER AT THE MAP TABLE.  THERE’S A BUCKET OF SANDY’S CHICKEN TO GO ON THE TABLE AND IT’S CLEAR THE WINCHESTERS JUST FINISHED A MEAL.
12,2,DEAN,"Oh, that was fantastic. Thank you, Mom."
12,2,MARY,"All I did was point at some stuff on a take-out menu. I would've cooked, but I, uh...don't."
12,2,DEAN,"Well, now, wait. Your meat loaf was amazing."
12,2,MARY,Came from the Piggly Wiggly. Sorry to burst your bubble.
12,2,MARY,But do you still like pie?
12,2,DEAN (CHUCKLES),I mean...
12,2,MARY,Sam. You keep looking at me like I'm going to explode.
12,2,SAM (CHUCKLES),I'm sorry.
12,2,DEAN,Oh
12,2,MARY,"But what do we think? Are we buying that Brit's whole ""Let's be friends"" routine?"
12,2,SAM,No. No way.
12,2,DEAN,No. Mmm.
12,2,MARY,Could you eat that any faster?
12,2,MARY,"Well, we should call the Internet and find out as much as we can about these people. Did I say that right?"
12,2,DEAN,So close.
12,2,SAM,"Yeah, it was close."
12,2,DEAN,You want any?
12,2,SAM,"No. Uh, not now."
12,2,INTERIOR,"HELL, LUCIFER IS SITTING ON THE THRONE.  WITH A FLICK OF HIS HAND, HE TURNS ROWENA TOWARD HIM."
12,2,LUCIFER,"You know, I got to say, Rowena, I took one look at you, and all I wanted was to snap your miserable neck again. And keep it snapped this time. But I think I've decided against it."
12,2,ROWENA,"You won't regret it, sir. I'm done with all this. I'll stay far, far away, sipping martinis with republicans at my tennis club."
12,2,ROWENA,What?
12,2,LUCIFER,"How's that saying go? Mm, friends close... ...enemies closer."
12,2,ROWENA,No. No!
12,2,INTERIOR,"BUNKER, MARY TURNS WHEN SHE HEARS A KNOCK ON THE DOOR."
12,2,MARY,Yes?
12,2,SAM,"Hey. Hi. Sorry. I hope I didn't wake you up. I-I, uh...wanted to bring you this."
12,2,MARY,Thank you.
12,2,SAM,"You're welcome.  I don't know if you drink tea, but..."
12,2,MARY,I do.
12,2,SAM,"Good. Uh, and I wanted to say... if you ever want to talk, I know what it's like to come back and not feel like you really fit."
12,2,MARY,"I just have so much about you boys to catch up on. Mother stuff. You know, first tooth, first crush."
12,2,SAM,Yeah.
12,2,Mary,I just have a lot of blanks to fill in.
12,2,SAM,"Right, uh..."
12,2,SAM,"Dad's journal. His writing, his words. Helped me fill in some blanks, answer some questions I didn't know I had. And, you know, it – it – it keeps him with us, sort of."
12,2,MARY,Thank you.
12,2,SAM,Good night.
12,2,MARY,Dean said you got out of hunting.
12,2,SAM,Yeah.
12,2,MARY,And yet here you are.
12,2,SAM,"Well, this is my family. My family hunts, you know? It's what we do."
12,2,SAM,"Mom. For me... just, um... having you here... fills in the biggest blank."
12,2,EXTERIOR,"NIGHT, DRIVING IN A CAR."
12,2,TONI,I will not get on that plane.
12,2,MICK,"Yes, you will. Your mission was to identify American Hunters and gain their trust. That's what the home office wants. Honey, not vinegar."
12,2,TONI,"I have a dossier, and I am just getting started."
12,2,MICK,They've also had their fair share of successes.
12,2,TONI,"If our goal is to end the supernatural threat here, we need to destroy every obstacle. The Winchesters, these American Hunters, they're no better than the monsters they fail to control. They need to be eliminated, Mick."
12,2,MICK,"If push comes to shove, your ladyship, I'm prepared for that."
12,2,TONI,You'll get your hands dirty?
12,2,MICK,"Well, we have Mr. Ketch for that."
12,2,TONI,You'll send for him?
12,2,MICK,I already have.
12,2,INTERIOR,A ROOM IN LONDON.  A MAN (MR. KETCH) IS PACKING UP HIS KIT (LOTS OF GUNS). FINAL SHOT IS LOOKING OUT THE WINDOW AT THE TOWER BRIDGE.
12,4,FATHER VALDECANTOS,Olivia?
12,4,OLIVIA,Prok yaw-thi a-law-haw!
12,4,OLIVIA,Prok yaw-thi...
12,4,OLIVIA,Prok yaw-thi a-law-haw!
12,4,SAM,Father Valdecantos?
12,4,SAM,I'm Father Penn of the Dubuque Archdiocese. This is –
12,4,DEAN,Father DeNiro.
12,4,SAM,We're here to talk about Olivia Sanchez.
12,4,FATHER VALDECANTOS,I'm not talking about that anymore.
12,4,DEAN,"You sure were chatty with the press and the cops. ""Priest Claims Demons Walk Among Us."" Boy, that's quite the headline grabber."
12,4,FATHER VALDECANTOS,I said I'm not talking about –
12,4,DEAN,"No, we heard you. Don't care."
12,4,FATHER VALDECANTOS,"You'll think I'm lying, like my bishop, like everyone. But I knew Olivia. She was a good person. I watched her get flayed alive by some invisible force. That was the devil's work. I've been told the church doesn't want us talking like that anymore – too old fashioned. But I know what I saw."
12,4,DEAN,You see any black smoke?
12,4,FATHER VALDECANTOS,What?
12,4,SAM,"We don't think you're lying. We just wanna ask you a few questions, that's all."
12,4,FATHER VALDECANTOS,Um...no. No smoke.
12,4,FATHER VALDECANTOS,No.
12,4,SAM,You told people that she was speaking in tongues?
12,4,FATHER VALDECANTOS,Yes. It sounded like Hebrew. Prok yaw-thi a-law-haw.
12,4,SAM,Sounds more like Aramaic than Hebrew.
12,4,DEAN,Hmm.
12,4,FATHER VALDECANTOS,What kind of priests are you?
12,4,DEAN,The old-fashioned kind.
12,4,SAM,Thanks.
12,4,DEAN,So no sulfur means no demon. You think the padre's right? We talking about Lucifer here?
12,4,SAM,Little small-time for him.  I don't know. Maybe a rogue angel?
12,4,SAM,Dean.
12,4,DEAN,"Yeah. Uh, I'll make a call."
12,4,DEAN,"Wait, wait, wait. What? Are you serious? Yes, Cass, that's weird. It's really, really weird. All right, yeah. Um... Thanks for the heads up."
12,4,DEAN,Now I'm a 13-year-old girl.
12,4,SAM,Hey. So what's the word? Cass have anything?
12,4,SAM,Bad news?
12,4,DEAN,Cass is chumming it up with Crowley.
12,4,SAM,Hmm.
12,4,DEAN,"They're hunting Lucifer together. That's right – one's an angel, one's a demon, and apparently, they solve crimes."
12,4,SAM,Are they having any luck?
12,4,DEAN,"Kind of. So Lucifer, the Lord of Evil, Angel of Light, is now the Master of Butt Rock. He jumped into Vince Vincente."
12,4,SAM,The rock star?
12,4,DEAN,The douchebag. Guy used to roll with purple hair down to his butt and a spiked codpiece.
12,4,SAM,It – it was the '80s.
12,4,DEAN,The what?
12,4,DEAN,"What, are you defending him?"
12,4,SAM (SIGHING),"No, I'm not... I mean, his third album was kind of... not horrible."
12,4,DEAN,I hate you so much right now.
12,4,SAM,"Anyway, he's the Devil now?"
12,4,DEAN,"Well, I mean, he was always kind of the Devil, but, yeah, now it's official."
12,4,SAM,Where is he?
12,4,DEAN,Rowena blasted him to the bottom of the ocean.
12,4,SAM,Why?
12,4,DEAN,I don't know. Why do you love Vince Vincente?
12,4,SAM,"I don't love – Anyways, uh, looked at those words. I was right. They are Aramaic. READS FROM A TABLET. ""Prok yaw-thi a-law-haw."" It means, ""Save me, oh, God."""
12,4,DEAN,Save me from what?
12,4,INTERIOR,A MORGUE.  CARL OPENS THE DOOR TO AN EXAM ROOM AND LEADS SAM AND DEAN INSIDE.
12,4,CARL,"Body's right there, Agents. I can get her prepped to your –"
12,4,DEAN,"That's great, Carl. Uh... We'll take it from here."
12,4,CARL,"Oh? Okay. Um, but...it's a weird'un. If you guys need anything at all, I'm –"
12,4,DEAN,We won't. We won't. Thank you.
12,4,CARL,"Are...you sure? Yep. Oh, okay."
12,4,SAM,"Little, uh, tough on Carl, don't you think?"
12,4,DEAN,"Ah, he's a big boy. He can take it."
12,4,SAM,You okay?
12,4,DEAN,Peachy.
12,4,SAM,"You sure? 'Cause ever since Mom left, you've been a little, uh... cranky."
12,4,DEAN,"Cranky, huh?"
12,4,SAM,"Yeah. I mean, to the priest, to Carl. Heck, on the way here, you wouldn't even make a pit stop."
12,4,DEAN,So now your tiny bladder is my problem?
12,4,SAM,I'm just saying –
12,4,DEAN,"Olivia Sanchez. The body was found. It had deep cuts on her back as though she'd been whipped. Holes punctured through her hands and her feet, and pinprick wounds around the top of her skull. What's that sound like to you?"
12,4,SAM,Stigmata.
12,4,DEAN,Bingo. Gets weirder.
12,4,SAM,How?
12,4,SAM (READING),"""The victim's skull was filled with a goopy mush."""
12,4,DEAN,"That Carl paints quite a picture, doesn't he? All right. What can do all that?"
12,4,DEAN,Me neither.
12,4,SAM,"Well, maybe we should focus more on the case and less on the Dr. Phil crap."
12,4,BETH,It's just over here. This is – was Olivia's office.
12,4,SAM,So...what is it now?
12,4,BETH,...kinda mine now.
12,4,DEAN,So is that yours?
12,4,BETH,It's for positive energy. I'm a Wiccan.
12,4,DEAN,Cool.
12,4,SAM,So how well did you know Olivia?
12,4,BETH,"She was my boss. Is it true what they're saying, that she, you know... killed herself?"
12,4,SAM,"Well, we're working on that. Um, now the day she died, was Olivia acting strange?"
12,4,BETH,"Not really. I mean... She was getting headaches. Bad ones, like super migraines. But we all knew she was working too hard."
12,4,SAM,She have any enemies?
12,4,DEAN,"Somebody who held a grudge, maybe wanted to do her harm?"
12,4,BETH,"Yeah. I mean, Olivia was great, but this is Child Protective Services. We get threats all the time."
12,4,SAM,From who?
12,4,BETH,Everyone. You don't make a lot of friends when sometimes what's best for a family is to split them up.
12,4,SAM,"Right. Um, yeah, can we see Olivia's case files?"
12,4,BETH,Of course. They're right over here.
12,4,EXTERIOR,DAYLIGHT.  THE BROTHERS EXIT THE BUILDING WITH SAM HOLDING THE CASE FILES.
12,4,DEAN,"Well, that was easy."
12,4,SAM,What?
12,4,DEAN,"What? The Wicca'd Witch of the West in there. Little Miss Positive Energy wanted a bigger office, did a little hoodoo... Boom. I say we put a witch-killing cap in her ass, call it a day."
12,4,SAM,"Yeah, but we checked the church and Olivia's house. We didn't exactly find any hex bags."
12,4,DEAN,So she covered her tracks.
12,4,SAM,But we're not looking at a witch. I'm not saying it's not Beth.
12,4,SAM,"I'm – I'm just saying we need proof. And look, if it's her, I'll shoot her myself."
12,4,DEAN,"Oh, no, no, no, no. No, I'm definitely shooting her."
12,4,EXTERIOR,NIGHT.  A DELIVERY BOY PICKS UP PRODUCE AT A LOADING DOCK.  HE’S LISTENING TO MUSIC ON HEAD PHONES.  THERE’S THE SOUND OF A WHIP CRACKING AND BLOOD APPEARS ON HIS BACK.
